created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 31 05:23:29 +0000 2023;1719223544499032478;"Bhabinkamtibmas Polsek panti memberikan imbauan harkamtibmas menjelang pemilu 2024 https://t.co/1yIvgnONql";0;0;0;0;in;1597410138587279360;1719223544499032478;PolsekPanti19;https://twitter.com/PolsekPanti19/status/1719223544499032478
Tue Oct 31 05:23:17 +0000 2023;1719223493630501375;"Menurut Arsjad, pemilih harus mempertimbangkan keahlian dan pengalaman calon pemimpin dalam menghadapi tantangan global #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/5uPaBB6Qoi";0;0;0;0;in;1609764442367221760;1719223493630501375;mariojuliannn;https://twitter.com/mariojuliannn/status/1719223493630501375
Tue Oct 31 05:23:01 +0000 2023;1719223427280871776;"Kadiv Humas Polri ke-21 Irjen Pol (Purn) Drs. Sisno Adiwinoto, M.M., mengucapkan selamat Hari Ulang Tahun  ke-72 Humas Polri. Semoga Humas Polri hari ini dan seterusnya dapat memberikan informasi dengan cepat kepada masyarakat serta menjadi cooling system di Pemilu 2024 https://t.co/IcdM0Eticr";0;0;0;0;in;1398155916768280578;1719223427280871776;Polsekmapsu19;https://twitter.com/Polsekmapsu19/status/1719223427280871776
Tue Oct 31 05:22:49 +0000 2023;1719223376651366454;"Komitmen serasi dari pendamping Ganjar Pranowo dan para pemimpin daerah menjadi pilar utama bagi pengembangan infrastruktur yang inklusif #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/bLhKWeTSrD";0;0;0;0;in;1597566473509011456;1719223376651366454;Adityanjas_;https://twitter.com/Adityanjas_/status/1719223376651366454
Tue Oct 31 05:22:21 +0000 2023;1719223260972491241;"Dengan serius, Arsjad menyerukan pentingnya memilih pemimpin yang memiliki komitmen kuat terhadap perbaikan infrastruktur negara #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/UnZCJEreOx";0;0;0;0;in;1597566473509011456;1719223260972491241;Adityanjas_;https://twitter.com/Adityanjas_/status/1719223260972491241
Tue Oct 31 05:22:12 +0000 2023;1719223223185813720;"TOLAK POLITIK UANG PADA PEMILU 2024 #TolakPolitikUang, #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/CBK1kgFLd0";0;0;0;0;in;1568463142723940354;1719223223185813720;dellaannissaa;https://twitter.com/dellaannissaa/status/1719223223185813720
Tue Oct 31 05:21:54 +0000 2023;1719223145469800768;"Kerjasama efektif antara Ganjar Pranowo dan lembaga non-pemerintah membawa angin segar bagi peningkatan kualitas pendidikan di tanah air #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/650KR4HXHT";0;0;0;0;in;1603368601347829760;1719223145469800768;Ariestamelinda_;https://twitter.com/Ariestamelinda_/status/1719223145469800768
Tue Oct 31 05:21:45 +0000 2023;1719223108186615902;"#repost @kpu_ri #TemanPemilih, kamu perlu tahu inilah Profil Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, Ganjar Pranowo, S.H., M.I.P. dan Prof. Dr. Moh. Mahfud MD, S.H., S.U., M.IP yang diusulkan oleh PDIP, PPP, Partai Hanura dan Partai Perindo Scan barcor https://t.co/SIitWxAr6U";0;0;0;0;in;1613135309201625088;1719223108186615902;ppksemen24;https://twitter.com/ppksemen24/status/1719223108186615902
Tue Oct 31 05:21:37 +0000 2023;1719223073810112578;"Kadiv Humas Polri ke-21 Irjen Pol (Purn) Drs. Sisno Adiwinoto, M.M., mengucapkan selamat Hari Ulang Tahun  ke-72 Humas Polri. Semoga Humas Polri hari ini dan seterusnya dapat memberikan informasi dengan cepat kepada masyarakat serta menjadi cooling system di Pemilu 2024 https://t.co/oNrmwhcCQs";0;0;0;0;in;1411544856334258180;1719223073810112578;PolsekCibadak;https://twitter.com/PolsekCibadak/status/1719223073810112578
Tue Oct 31 05:21:35 +0000 2023;1719223068160311617;"Arsjad menegaskan bahwa pemimpin yang terpilih harus mampu menghargai dan melanjutkan pencapaian yang telah diraih oleh para pendahulunya #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/mrIGxmw9qr";0;0;0;0;in;1603368601347829760;1719223068160311617;Ariestamelinda_;https://twitter.com/Ariestamelinda_/status/1719223068160311617
Tue Oct 31 05:21:34 +0000 2023;1719223062095388750;"Penjabat Kepala Daerah Dikumpulkan, Berikut Ini Enam Arahan Jokowi, Termasuk Soal Pemilu 2024  https://t.co/dGSlra6b2Z";0;0;0;0;in;933979856898965505;1719223062095388750;Sukoharjo_News;https://twitter.com/Sukoharjo_News/status/1719223062095388750
Tue Oct 31 05:21:23 +0000 2023;1719223016968900616;"As SDM Kapolri Irjen Pol. Prof. Dr. Dedi Prasetyo, M.Hum., https://t.co/bYNedro5Cn., M.M., mengucapkan selamat Hari Jadi ke-72 Humas Polri. Semoga menjelang Pemilu 2024, Humas Polri dapat menjadi cooling system bagi bangsa Indonesia, dapat dengan cepat memberikan dan menyajikan https://t.co/a4HGZuqPnp";0;0;0;0;in;1460744072721625098;1719223016968900616;mabel_alvina;https://twitter.com/mabel_alvina/status/1719223016968900616
Tue Oct 31 05:21:13 +0000 2023;1719222975151665575;"Keterpaduan strategis antara Ganjar Pranowo dan jajaran pemerintahan merupakan pondasi yang solid dalam mempercepat pertumbuhan sektor industri Indonesia #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/2w6aBnJXAB";0;0;0;0;in;1642568285987426307;1719222975151665575;Ajengdamian__;https://twitter.com/Ajengdamian__/status/1719222975151665575
Tue Oct 31 05:21:00 +0000 2023;1719222918411141514;"Mari ciptakan Pemilu 2024 sejuk dan damai "Siapapun Pilihannya Kita Tetap Bersaudara"  Creative 📸🎥 Team Multimedia Sie Humas Polres Lampung Utara ~~~~~~~~~~~ Jangan lupa tinggalkan Like, Coment dan Share 😉 https://t.co/4JkfxEZjyA";0;0;0;0;in;1205011727441526785;1719222918411141514;humaspolreslam3;https://twitter.com/humaspolreslam3/status/1719222918411141514
Tue Oct 31 05:20:54 +0000 2023;1719222897330597979;"Dalam pandangan Arsjad, kualitas pemimpin tidak hanya dilihat dari janji-janji manis, tetapi juga dari konsistensi dan integritasnya #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/y7CIZx6UXe";0;0;0;0;in;1642568285987426307;1719222897330597979;Ajengdamian__;https://twitter.com/Ajengdamian__/status/1719222897330597979
Tue Oct 31 05:20:34 +0000 2023;1719222813373112462;"Kepemimpinan yang terkoordinasi antara Ganjar Pranowo dan perwakilan masyarakat sipil memberikan teladan positif dalam mempromosikan keadilan sosial #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/bNJzR7YH4n";0;0;0;0;in;1607237321388363777;1719222813373112462;danielmananta_;https://twitter.com/danielmananta_/status/1719222813373112462
Tue Oct 31 05:20:11 +0000 2023;1719222715138351579;"Arsjad menyadari bahwa hanya pemimpin yang memiliki wawasan luas dan pemahaman mendalam terhadap isu-isu nasional yang mampu membawa Indonesia maju. #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/P0v7Fjrcyg";0;0;0;0;in;1607237321388363777;1719222715138351579;danielmananta_;https://twitter.com/danielmananta_/status/1719222715138351579
Tue Oct 31 05:20:09 +0000 2023;1719222705810280468;"Liat aja pemilu 2024 apa masih spt itu suara pdip";0;0;0;0;in;554363588;1719222705810280468;pirrdot;https://twitter.com/pirrdot/status/1719222705810280468
Tue Oct 31 05:20:00 +0000 2023;1719222668866867553;"Jokowi: Pj Kepala Jangan Intervensi Apapun, Netral pada Pemilu 2024 https://t.co/rDEBh6VRHZ";0;0;0;0;in;1342423472111116288;1719222668866867553;elektronewscom;https://twitter.com/elektronewscom/status/1719222668866867553
Tue Oct 31 05:19:44 +0000 2023;1719222599790842126;"@DivHumas_Polri Hrs kerja ekstra untuk mencegah penyebaran hoaks menjelang dan saat Pemilu 2024.  #HumasPolri72 Melayani Untuk Negeri";0;0;0;0;in;1697462017471475712;1719187594725257254;ziziehari;https://twitter.com/ziziehari/status/1719222599790842126
Tue Oct 31 05:19:37 +0000 2023;1719222570275221646;"As SDM Kapolri Irjen Pol. Prof. Dr. Dedi Prasetyo, M.Hum., https://t.co/80pFC68Z2j., M.M., mengucapkan selamat Hari Jadi ke-72 Humas Polri. Semoga menjelang Pemilu 2024, Humas Polri dapat menjadi cooling system bagi bangsa Indonesia https://t.co/yRVXiJ1QKZ";0;0;0;0;in;1695667184402632704;1719222570275221646;KhayanganA88407;https://twitter.com/KhayanganA88407/status/1719222570275221646
Tue Oct 31 05:19:16 +0000 2023;1719222484900446413;"Keselarasan antara Ganjar Pranowo dan timnya adalah landasan kuat untuk memajukan Indonesia dalam kancah global #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/hZTEhGQXfZ";0;0;0;0;in;1609760182221025280;1719222484900446413;violanneshanti;https://twitter.com/violanneshanti/status/1719222484900446413
Tue Oct 31 05:19:01 +0000 2023;1719222421717475651;"Sejalan dengan pemikiran Arsjad, pemilih harus memperhatikan rekam jejak calon pemimpin dalam memajukan negara #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/39cAeidvqn";0;0;0;0;in;1609760182221025280;1719222421717475651;violanneshanti;https://twitter.com/violanneshanti/status/1719222421717475651
Tue Oct 31 05:18:57 +0000 2023;1719222404256579789;"@DivHumas_Polri Pemilu udh dekat yuk meminimalisir penyebaran hoaks menjelang dan saat Pemilu 2024.  #HumasPolri72 Melayani Untuk Negeri";0;0;0;0;in;1608733526417080320;1719187594725257254;olanfree;https://twitter.com/olanfree/status/1719222404256579789
Tue Oct 31 05:18:43 +0000 2023;1719222344173199645;"Peran harmonis pendamping Ganjar Pranowo sangatlah penting dalam memperkuat fondasi pembangunan Indonesia Emas #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/7whI8J9wrP";0;0;0;0;in;1603370066623442944;1719222344173199645;Cindyherlinn_;https://twitter.com/Cindyherlinn_/status/1719222344173199645
Tue Oct 31 05:18:31 +0000 2023;1719222297171726515;"Cek Popularitas Cawapres Pemilu 2024 di Instagram, Siapa yang Paling Banyak Followersnya? Ini Urutannya    https://t.co/osVHmH3NwT";0;0;0;0;in;1585165933055574017;1719222297171726515;RockWar32834785;https://twitter.com/RockWar32834785/status/1719222297171726515
Tue Oct 31 05:18:26 +0000 2023;1719222274186997778;"Dalam visi Arsjad, pemimpin ideal harus memiliki kemampuan untuk menggerakkan Indonesia menuju kemajuan yang lebih baik #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/VhJnrMy9o7";0;0;0;0;in;1603370066623442944;1719222274186997778;Cindyherlinn_;https://twitter.com/Cindyherlinn_/status/1719222274186997778
Tue Oct 31 05:18:19 +0000 2023;1719222243832836231;"@geloraco gimana kalo kita gugat ttg persyaratan parpol peserta pemilu?  petitum nya: parpol peserta pileg 2024 sdh harus didirikan dari jaman Orba";0;0;0;0;in;1715707462576476160;1719217077691855112;elde_barge123;https://twitter.com/elde_barge123/status/1719222243832836231
Tue Oct 31 05:18:08 +0000 2023;1719222198593015971;"#NetralitasPOlri DALAM PEMILU 2024  #PolresMajalengka Siap Sukseskan Pemilu 2024 https://t.co/tERlMlKNZi";0;0;0;1;in;1206735428407050240;1719222198593015971;HumasPolresMaj1;https://twitter.com/HumasPolresMaj1/status/1719222198593015971
Tue Oct 31 05:18:04 +0000 2023;1719222182323044666;"Dukungan sejalan dari pendamping Ganjar Pranowo menjadi kunci utama untuk meraih prestasi gemilang bagi negara #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/HatNjBeCPS";0;0;0;0;in;1607225823815434241;1719222182323044666;odelinamichelle;https://twitter.com/odelinamichelle/status/1719222182323044666
Tue Oct 31 05:17:58 +0000 2023;1719222157673418845;"#NetralitasPOlri DALAM PEMILU 2024  #PolresMajalengka Siap Sukseskan Pemilu 2024 https://t.co/QnUMxudacF";0;0;0;1;in;1206735428407050240;1719222157673418845;HumasPolresMaj1;https://twitter.com/HumasPolresMaj1/status/1719222157673418845
Tue Oct 31 05:17:49 +0000 2023;1719222121132699821;"@tempodotco Karena punya sauadara ipar presiden yg sedang berkuasa, punya ponakan bacawapres, punya ponakan walikota, dan punya ponakan ketum partai peserta pemilu 2024.. Mestinya tidak ada sangsi apa pun, boleh-boleh saja..";0;0;0;1;in;129426951;1719178277531832728;WongWonogiri22;https://twitter.com/WongWonogiri22/status/1719222121132699821
Tue Oct 31 05:17:46 +0000 2023;1719222107555660255;"Dengan tekad yang tulus, Arsjad menggarisbawahi pentingnya pertimbangan matang dalam menentukan sosok pemimpin masa depan #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/h5aDex26dQ";0;0;0;0;in;1607225823815434241;1719222107555660255;odelinamichelle;https://twitter.com/odelinamichelle/status/1719222107555660255
Tue Oct 31 05:17:22 +0000 2023;1719222007316017227;"Pendamping Ganjar Pranowo merupakan figur yang penting dalam rangka mewujudkan visi Indonesia Emas #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/r5YDuh5U5F";0;0;0;0;in;1671169535549001728;1719222007316017227;Yudharahap__;https://twitter.com/Yudharahap__/status/1719222007316017227
Tue Oct 31 05:17:01 +0000 2023;1719221918623228176;"MASKOT PEMILU TAHUN 2024  Sura berarti Suara Rakyat... Sulu berarti Suara Pemilu... Sura dan Sulu akan menjadi simbol pelaksanaan Pemilu Serentak Tahun 2024 adalah perwujudan suara rakyat Indonesia. https://t.co/JsOYLxTmb7";0;0;0;0;in;1442782399658557440;1719221918623228176;HumasGede;https://twitter.com/HumasGede/status/1719221918623228176
Tue Oct 31 05:16:59 +0000 2023;1719221907869040845;"Arsjad, seorang tokoh terkemuka, menitip pesan berharga kepada generasi muda untuk memilih pemimpin dengan hati-hati #arsjadrasjid #pemilu2024 #inklusifkolaboratif https://t.co/MNcz2lhcS2";0;0;0;0;in;1671169535549001728;1719221907869040845;Yudharahap__;https://twitter.com/Yudharahap__/status/1719221907869040845
Tue Oct 31 05:16:54 +0000 2023;1719221888931733958;"kata pengamat soal paslon Prabowo-Gibran #PrabowoGibran #beritaterkini #Pemilu2024 https://t.co/vaJWU6AAih";0;0;0;0;in;1343609089662697472;1719221888931733958;yudaalexander59;https://twitter.com/yudaalexander59/status/1719221888931733958
Tue Oct 31 05:16:45 +0000 2023;1719221848943251658;"Densus Tangkap 59 Terduga Teror*s, Diduga Hendak Gagalkan Pemilu 2024 - https://t.co/7UZXKmBXEY";0;1;0;0;in;1492070271800414210;1719221848943251658;PutraErlangga95;https://twitter.com/PutraErlangga95/status/1719221848943251658
Tue Oct 31 05:16:39 +0000 2023;1719221823953686932;"@MinmonPS7 Tapi pemilu 2024 nanti sistem yg mrk pakai di 2019 tidak akan berjalan mulus, 2024 nanti ada 3 Paslon kalo tidak bisa menang mutlak maka akan ada putaran ke dua, sedang big data itu hanya bisa di pakai sekali 😁😁";0;0;0;0;in;1446746940838793216;1718884685680693361;batujuh_dki;https://twitter.com/batujuh_dki/status/1719221823953686932
